flight_id,People_on_a_board,average_sum
75533,33,426900.00
75534,34,538700.00
75535,27,380400.00
75536,35,575200.00
75537,26,367000.00
75538,28,390200.00
75539,43,598700.00
75540,43,723800.00
75541,27,356100.00
75542,20,320500.00
75543,42,637500.00
75544,37,600800.00
75545,35,526600.00
75546,31,548300.00
75547,36,490200.00
75548,33,502200.00
75549,31,500900.00
75550,30,438900.00
75551,35,502300.00
75552,31,475400.00
75553,35,527800.00
75554,31,453500.00
75555,33,479100.00
75556,41,602200.00
75557,27,357300.00
75558,14,219400.00
75559,35,451300.00
75560,15,232800.00
75561,37,551000.00
75562,36,513300.00
75563,34,514400.00
75564,36,537600.00
75565,30,513000.00
75566,34,609200.00
75567,31,454700.00
75568,27,404700.00
75569,36,515700.00
75570,27,356100.00
75571,27,452100.00
75572,31,479000.00
75573,24,390000.00
75574,45,671700.00
75575,37,575300.00
75576,40,560900.00
75577,28,392600.00
75578,37,501200.00
75579,28,465500.00
75580,37,551000.00
75581,36,538800.00
75582,25,354800.00
75583,23,329200.00
75584,32,465700.00
75585,33,502200.00
75586,43,671600.00
75587,32,464500.00
75588,36,540000.00
75589,32,465700.00
75590,30,514200.00
75591,29,429100.00
75592,36,560700.00
75593,39,598500.00
75594,33,479100.00
75595,29,476500.00
75596,36,540000.00
75597,39,602100.00
75598,39,528000.00
75599,34,488900.00
75600,37,575300.00
75601,32,541000.00
75602,36,563100.00
75603,29,526300.00
75604,25,405800.00
75605,24,392400.00
75606,37,574100.00
75607,36,514500.00
75608,35,574000.00
75609,30,464400.00
75610,43,598700.00
75611,37,553400.00
75612,35,527800.00
75613,38,588700.00
75614,25,354800.00
75615,26,416800.00
75616,36,563100.00
75617,40,562100.00
75618,30,440100.00
75619,36,587400.00
75620,36,586200.00
75621,35,502300.00
75622,38,538900.00
75623,39,598500.00
75624,7,109700.00
75625,36,563100.00
75626,30,513000.00
75627,35,526600.00
75628,30,391500.00
75629,29,453400.00
75630,37,576500.00
75631,34,564200.00
75632,25,354800.00
75633,33,476700.00
75634,32,466900.00
75635,39,602100.00
75636,32,537400.00
75637,31,477800.00
75638,31,406100.00
75639,32,515500.00
75640,28,440000.00
75641,28,415700.00
75642,42,684900.00
75643,25,403400.00
75644,33,525300.00
75645,33,477900.00
75646,23,355900.00
75647,29,451000.00
75648,32,538600.00
75649,38,588700.00
75650,41,624100.00
75651,36,541200.00
75652,32,465700.00
75653,27,379200.00
75654,38,514600.00
75655,29,477700.00
75656,37,648200.00
75657,39,600900.00
75658,30,415800.00
75659,30,465600.00
75660,31,477800.00
75661,36,538800.00
75662,39,574200.00
75663,26,439900.00
75664,28,463100.00
75665,36,588600.00
75666,39,552300.00
75667,39,526800.00
75668,46,756800.00
75669,39,625200.00
75670,25,356000.00
75671,25,403400.00
75672,41,647200.00
75673,32,487600.00
75674,37,551000.00
75675,29,478900.00
75676,38,540100.00
75677,37,478100.00
75678,44,613300.00
75679,28,416900.00
75680,28,464300.00
75681,34,610400.00
75682,42,661800.00
75683,37,575300.00
75684,29,477700.00
75685,33,552000.00
75686,30,465600.00
75687,35,476800.00
75688,28,392600.00
75689,35,574000.00
75690,37,575300.00
75691,29,502000.00
75692,24,320700.00
75693,33,524100.00
75694,42,587700.00
75695,34,465800.00
75696,38,538900.00
75697,31,403700.00
75698,32,487600.00
75699,36,518100.00
75700,34,490100.00
75701,35,525400.00
75702,29,429100.00
75703,30,440100.00
75704,36,541200.00
75705,34,514400.00
75706,35,502300.00
75707,38,563200.00
75708,39,574200.00
75709,33,476700.00
75710,31,476600.00
75711,34,513200.00
75712,43,649700.00
75713,34,416000.00
75714,40,611900.00
75715,29,380500.00
75716,36,587400.00
75717,31,480200.00
75718,27,378000.00
75719,24,415500.00
75720,32,488800.00
75721,34,560600.00
75722,35,550900.00
75723,12,222900.00
75724,35,478000.00
75725,29,476500.00
75726,35,575200.00
75727,36,513300.00
75728,34,513200.00
75729,36,587400.00
75730,26,415600.00
75731,30,487500.00
75732,34,537500.00
75733,32,464500.00
75734,31,426800.00
75735,33,598200.00
75736,35,576400.00
75737,39,648300.00
75738,27,429000.00
75739,18,269400.00
75740,41,695800.00
75741,32,491200.00
75742,39,695700.00
75743,21,330300.00
75744,25,330500.00
75745,35,527800.00
75746,37,602000.00
75747,39,625200.00
75748,30,464400.00
75749,29,430300.00
75750,36,561900.00
75751,40,636200.00
75752,29,427900.00
75753,30,463200.00
75754,43,601100.00
75755,35,479200.00
75756,38,587500.00
75757,18,243900.00
75758,32,515500.00
75759,40,611900.00
75760,33,501000.00
75761,34,561800.00
75762,28,415700.00
75763,48,783600.00
75764,32,439000.00
75765,30,390300.00
75766,41,649600.00
75767,36,513300.00
75768,34,538700.00
75769,40,635000.00
75770,30,539700.00
75771,34,490100.00
75772,27,429000.00
75773,40,586400.00
75774,38,588700.00
75775,31,476600.00
75777,29,499600.00
75778,34,587300.00
75779,42,587700.00
75780,32,490000.00
75781,29,402400.00
75782,34,513200.00
75783,30,415800.00
75784,37,575300.00
75785,42,709200.00
75786,38,540100.00
75787,36,513300.00
75788,34,513200.00
75789,38,562000.00
75790,24,391200.00
75791,31,503300.00
75792,39,626400.00
75793,34,537500.00
75794,32,487600.00
75795,41,627700.00
75796,34,538700.00
75797,19,281600.00
75798,31,479000.00
75799,28,415700.00
75800,36,540000.00
75801,26,415600.00
75802,25,428900.00
75803,26,439900.00
75804,26,367000.00
75805,35,503500.00
75806,37,576500.00
75807,28,438800.00
75808,1,11300.00
75810,3,33900.00
75811,1,11300.00
75814,2,22600.00
75817,1,11300.00
75820,1,11300.00
75824,1,11300.00
75825,1,11300.00
75832,3,33900.00
75834,5,56500.00
75837,1,11300.00
75841,3,33900.00
75846,1,11300.00
75850,1,11300.00
75853,3,33900.00
75855,2,22600.00
75856,1,11300.00
75863,1,11300.00
75869,2,22600.00
75870,1,11300.00
75874,1,11300.00
75875,1,11300.00
75880,1,11300.00
75884,1,11300.00
75889,1,11300.00
75891,1,11300.00
75893,3,33900.00
75894,2,22600.00
75897,1,11300.00
75904,2,22600.00
75909,2,22600.00
75913,2,22600.00
75918,1,11300.00
75921,1,11300.00
75924,1,11300.00
75926,1,11300.00
75931,2,22600.00
75932,1,11300.00
75934,4,45200.00
75939,4,45200.00
75942,1,11300.00
75946,4,45200.00
75951,1,11300.00
75954,1,11300.00
75956,2,22600.00
75959,3,33900.00
75962,1,11300.00
75968,1,11300.00
75972,4,45200.00
75977,2,22600.00
75978,1,11300.00
75981,4,45200.00
75982,1,11300.00
75986,2,22600.00
75989,2,22600.00
75990,1,11300.00
75995,1,11300.00
75998,2,22600.00
76001,1,11300.00
76003,2,22600.00
76005,2,22600.00
76006,2,22600.00
76008,2,22600.00
76009,1,11300.00
76013,1,11300.00
76015,1,11300.00
76019,2,22600.00
76020,1,11300.00
76025,3,33900.00
76027,1,11300.00
76028,1,11300.00
76031,2,22600.00
76033,1,11300.00
76034,7,79100.00
76037,5,56500.00
76038,2,22600.00
76042,3,33900.00
76045,1,11300.00
76050,1,11300.00
76053,4,45200.00
76054,1,11300.00
76057,3,33900.00
76058,2,22600.00
76060,1,11300.00
76063,3,33900.00
76065,2,22600.00
76067,2,22600.00
76068,2,22600.00
76070,2,22600.00
76072,1,11300.00
76074,1,11300.00
76077,1,11300.00
76083,1,11300.00
76087,2,22600.00
76088,1,11300.00
76090,4,45200.00
76092,2,22600.00
76096,4,45200.00
76101,1,11300.00
76102,2,22600.00
76104,1,11300.00
76107,3,33900.00
76109,2,22600.00
76112,3,33900.00
76117,2,22600.00
76120,1,11300.00
76130,1,11300.00
76132,4,45200.00
76133,2,22600.00
76135,2,22600.00
76138,2,22600.00
76140,1,11300.00
76142,3,33900.00
76145,1,11300.00
76149,3,33900.00
76151,5,56500.00
76154,3,33900.00
76158,1,11300.00
76160,3,33900.00
76162,4,45200.00
76163,3,33900.00
76165,1,11300.00
76170,2,22600.00
76172,1,11300.00
76179,1,11300.00
76181,2,22600.00
76184,5,56500.00
76186,4,45200.00
76187,3,33900.00
76190,5,56500.00
76192,2,22600.00
76194,2,22600.00
76203,1,11300.00
76207,1,11300.00
76211,1,11300.00
76212,2,22600.00
76213,3,33900.00
76217,1,11300.00
76220,1,11300.00
76221,4,45200.00
76223,1,11300.00
76226,1,11300.00
76229,1,11300.00
76239,1,11300.00
76244,4,45200.00
76245,1,11300.00
76250,1,11300.00
76252,2,22600.00
76258,3,33900.00
76262,2,22600.00
76263,1,11300.00
76265,1,11300.00
76270,2,22600.00
76271,1,11300.00
76274,1,11300.00
76276,1,11300.00
76282,1,11300.00
76284,1,11300.00
76285,2,22600.00
76288,1,11300.00
76289,1,11300.00
76291,3,33900.00
76296,3,33900.00
76301,2,22600.00
76305,1,11300.00
76311,1,11300.00
76316,1,11300.00
76320,1,11300.00
76322,2,22600.00
76327,2,22600.00
76330,4,45200.00
76333,2,22600.00
76334,1,11300.00
76341,4,45200.00
76345,2,22600.00
76350,3,33900.00
76352,4,45200.00
76355,2,22600.00
76356,1,11300.00
76359,2,22600.00
76363,1,11300.00
76364,1,11300.00
76367,2,22600.00
76370,2,22600.00
76375,1,11300.00
76377,2,22600.00
76380,3,33900.00
76383,2,22600.00
76384,3,33900.00
76387,4,45200.00
76389,1,11300.00
76390,1,11300.00
76394,1,11300.00
76399,4,45200.00
76402,2,22600.00
76404,4,45200.00
76407,1,11300.00
76409,1,11300.00
76412,2,22600.00
76415,3,33900.00
76417,4,45200.00
76420,1,11300.00
76422,2,22600.00
76424,2,22600.00
76429,1,11300.00
76432,1,11300.00
76437,2,22600.00
76438,3,33900.00
76440,3,33900.00
76443,1,11300.00
76446,4,45200.00
76449,3,33900.00
76450,1,11300.00
76454,2,22600.00
76463,1,11300.00
76468,1,11300.00
76472,1,11300.00
76475,2,22600.00
76479,2,22600.00
76482,2,22600.00
76484,3,33900.00
76487,2,22600.00
76491,2,22600.00
76492,2,22600.00
76497,4,45200.00
76499,3,33900.00
76502,3,33900.00
76504,1,11300.00
76507,1,11300.00
76510,3,33900.00
76513,1,11300.00
76514,4,45200.00
76519,2,22600.00
76521,1,11300.00
76522,1,11300.00
76527,4,45200.00
76531,2,22600.00
76532,1,11300.00
76534,2,22600.00
76536,3,33900.00
76539,2,22600.00
76543,2,22600.00
76546,3,33900.00
76551,1,11300.00
76553,4,45200.00
76554,1,11300.00
76557,3,33900.00
76561,3,33900.00
76562,1,11300.00
76565,1,11300.00
76566,3,33900.00
76573,2,22600.00
76575,3,33900.00
76576,4,45200.00
76580,2,22600.00
76583,2,22600.00
76590,1,11300.00
76597,4,45200.00
76657,5,67000.00
76658,6,80400.00
76659,2,26800.00
76660,6,80400.00
76661,7,95100.00
76662,3,40200.00
76663,9,121900.00
76664,12,163400.00
76665,12,162100.00
76666,5,67000.00
76667,9,121900.00
76668,9,120600.00
76669,10,135300.00
76670,7,96400.00
76671,11,147400.00
76672,6,81700.00
76673,11,147400.00
76674,8,107200.00
76675,4,53600.00
76676,8,108500.00
76677,7,95100.00
76678,9,120600.00
76679,13,175500.00
76680,12,162100.00
76681,9,120600.00
76682,7,93800.00
76683,7,93800.00
76684,7,93800.00
76685,8,108500.00
76686,7,93800.00
76687,2,26800.00
76688,8,109800.00
76689,6,83000.00
76690,7,93800.00
76691,10,134000.00
76692,7,95100.00
76693,6,81700.00
76694,11,148700.00
76695,10,136600.00
76696,15,202300.00
76697,4,53600.00
76698,10,135300.00
76699,4,53600.00
76700,7,93800.00
76701,6,80400.00
76702,4,54900.00
76703,9,120600.00
76704,7,93800.00
76705,7,95100.00
76706,10,136600.00
76707,7,93800.00
76709,3,40200.00
76710,7,93800.00
76711,3,42800.00
76712,12,162100.00
76713,14,188900.00
76714,7,95100.00
76715,5,69600.00
76716,5,67000.00
76717,4,53600.00
76718,8,108500.00
76720,9,123200.00
76721,7,93800.00
76722,2,26800.00
76723,11,147400.00
76724,7,95100.00
76725,8,107200.00
76726,7,96400.00
76727,8,107200.00
76728,9,121900.00
76729,5,67000.00
76730,8,108500.00
76731,4,53600.00
76732,12,162100.00
76733,7,93800.00
76734,4,53600.00
76735,9,121900.00
76736,8,108500.00
76737,7,93800.00
76738,5,67000.00
76739,5,68300.00
76740,10,135300.00
76741,7,93800.00
76742,9,121900.00
76744,7,96400.00
76745,6,81700.00
76746,7,93800.00
76747,6,81700.00
76748,11,148700.00
76749,12,160800.00
76750,2,26800.00
76751,6,81700.00
76752,8,107200.00
76753,8,108500.00
76754,8,108500.00
76755,7,93800.00
76756,11,148700.00
76757,5,68300.00
76758,4,53600.00
76759,10,135300.00
76760,5,68300.00
76761,5,67000.00
76762,11,147400.00
76764,4,53600.00
76765,2,26800.00
76766,7,93800.00
76767,10,134000.00
76768,7,93800.00
76769,8,108500.00
76770,104,4744200.00
76771,102,4881900.00
76772,103,4850100.00
76773,93,4490100.00
76774,106,5026600.00
76775,106,5167800.00
76776,107,5061900.00
76777,101,4631300.00
76778,110,5309000.00
76779,80,3890000.00
76780,66,3254600.00
76781,99,4564200.00
76782,103,4850100.00
76783,108,5026600.00
76784,105,5058400.00
76785,103,4850100.00
76786,108,5097200.00
76787,100,4814800.00
76788,108,5234900.00
76789,107,4991300.00
76790,103,4850100.00
76791,99,4708900.00
76792,98,4744200.00
76793,111,5273700.00
76794,103,4850100.00
76795,98,4814800.00
76796,112,5379600.00
76797,99,4779500.00
76798,106,5167800.00
76799,107,5061900.00
76800,109,4991300.00
76801,116,5520800.00
76802,106,5164300.00
76803,23,1101300.00
76804,97,4423000.00
76805,94,4532400.00
76806,103,4984300.00
76807,105,5061900.00
76808,102,4952500.00
76809,109,5199600.00
76810,106,5097200.00
76811,112,5309000.00
76812,106,5097200.00
76813,87,4281800.00
76814,115,5414900.00
76815,103,4634800.00
76816,101,4846600.00
76817,99,4631300.00
76818,101,4920700.00
76819,104,5023100.00
76820,111,5344300.00
76821,99,4701900.00
76822,74,3540500.00
76823,99,4638300.00
76824,111,5273700.00
76825,100,4814800.00
76826,99,4708900.00
76827,103,4850100.00
76828,95,4779500.00
76829,100,4603000.00
76830,105,4991300.00
76831,103,4920700.00
76832,95,4560700.00
76833,88,4108800.00
76834,108,5167800.00
76835,107,5132500.00
76836,91,4355900.00
76837,109,5129000.00
76838,97,4490100.00
76839,103,4779500.00
76840,103,4991300.00
76841,114,5379600.00
76842,106,4956000.00
76843,100,4807800.00
76844,109,5203100.00
76845,102,4807800.00
76846,107,5199600.00
76847,101,4779500.00
76848,30,1486100.00
76849,112,5305500.00
76850,95,4638300.00
76851,84,3752300.00
76852,102,4885400.00
76853,106,5026600.00
76854,105,4779500.00
76855,112,5309000.00
76856,99,4634800.00
76857,50,2545100.00
76858,101,4917200.00
76859,107,4991300.00
76860,63,3078100.00
76861,105,4987800.00
76862,90,4179400.00
76863,105,4991300.00
76864,101,4776000.00
76865,90,4246500.00
76866,107,5132500.00
76868,113,5414900.00
76869,102,4740700.00
76870,100,4744200.00
76871,105,4991300.00
76872,97,4779500.00
76873,110,5167800.00
76874,100,4956000.00
76875,107,5061900.00
76876,99,4493600.00
76877,114,5450200.00
76878,100,4814800.00
76879,107,5125500.00
76880,109,5132500.00
76881,101,4920700.00
76882,101,4567700.00
76883,106,5164300.00
76884,105,5061900.00
76885,98,4744200.00
76886,109,5058400.00
76887,108,5026600.00
76888,100,4807800.00
76889,97,4631300.00
76890,108,5097200.00
76891,103,4987800.00
76892,97,4634800.00
76893,116,5520800.00
76894,95,4705400.00
76895,102,4881900.00
76896,107,4991300.00
76897,58,3109900.00
76898,105,4991300.00
76899,98,4666600.00
76900,102,4885400.00
76901,105,4920700.00
76902,110,5238400.00
76903,56,2689800.00
76904,108,5234900.00
76905,100,4881900.00
76906,91,4140600.00
76907,100,4952500.00
76908,111,5199600.00
76909,109,5273700.00
76910,42,2054400.00
76911,108,5234900.00
76912,108,5164300.00
76913,102,4885400.00
76914,99,4564200.00
76915,103,4779500.00
76916,108,5238400.00
76917,106,4885400.00
76918,98,4811300.00
76919,108,5026600.00
76920,106,4956000.00
76921,102,4814800.00
76922,105,4920700.00
76923,98,4744200.00
76924,109,5199600.00
76925,106,5026600.00
76926,102,4885400.00
76927,98,4670100.00
76928,90,4317100.00
76929,104,4811300.00
76930,101,4497100.00
76931,113,5344300.00
76932,86,3960600.00
76933,104,4956000.00
76934,97,4776000.00
76935,77,3787600.00
76936,97,4705400.00
76937,94,4313600.00
76938,91,4355900.00
76939,105,4776000.00
76940,108,5167800.00
76941,103,4850100.00
76942,101,4920700.00
76943,32,1415500.00
76944,105,5061900.00
76945,101,4920700.00
76946,106,5026600.00
76947,92,4243000.00
76948,107,5132500.00
76949,102,4885400.00
76950,102,4952500.00
76951,82,3826400.00
76952,101,4634800.00
76953,90,4532400.00
76954,106,5026600.00
76955,96,4603000.00
76956,109,5061900.00
76957,103,4991300.00
76958,100,4885400.00
76959,109,5132500.00
76961,110,5305500.00
76962,108,5167800.00
76963,105,5061900.00
76964,106,5097200.00
76965,106,5026600.00
76966,111,5340800.00
76967,97,4497100.00
76968,99,4850100.00
76969,99,4779500.00
76970,95,4564200.00
76971,103,4991300.00
76972,103,4779500.00
76973,79,3787600.00
76974,104,4885400.00
76975,27,1101300.00
76976,100,4670100.00
76977,93,4567700.00
76978,106,5160800.00
76979,98,4744200.00
76980,103,4984300.00
76981,111,5273700.00
76982,82,3967600.00
76983,102,4744200.00
76984,86,4031200.00
76985,94,4458300.00
76986,94,4250000.00
76987,96,4528900.00
76988,112,5309000.00
76989,96,4532400.00
76990,107,5061900.00
76991,101,4850100.00
76992,37,1877900.00
76993,106,5097200.00
76994,106,5164300.00
76995,101,4776000.00
76996,107,5132500.00
76997,97,4564200.00
76998,107,5061900.00
76999,89,4355900.00
